Kids_First_Biospecimen_ID_DNA	Kids_First_Biospecimen_ID_RNA	Kids_First_Participant_ID	MYCN_TPM	MYCN_CN	MYCN_CN_status	sample_id	cohort	match_id	pathology_free_text_diagnosis
BS_00PH2T1P	BS_P10Y42BX	PAUIJR	13.05	3	gain	01	GMKF	PAUIJR_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_0RBGK29M	BS_KC02E200	PASMIU	48.41	3	gain	01	GMKF	PASMIU_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_0T5A16N2	BS_KHW6ASK4	PAVHWG	17.78	NA	NA	01	GMKF	PAVHWG_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_0TER803R	BS_ZGKT8MMX	PAVFAP	24.21	3	loss	01	GMKF	PAVFAP_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_1G3QX306	BS_FHNTKFVJ	PARZCJ	14.28	NA	NA	01	GMKF	PARZCJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_1G3QX306	TARGET-30-PARZCJ-01A-01R	PARZCJ	29.97	NA	NA	01	GMKF	PARZCJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_1G5N5R8S	BS_2Y28PRQC	PARYEH	22.31	3	loss	01	GMKF	PARYEH_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_20HSXMYQ	BS_02X4QTNE	PAUIRD	27.44	NA	NA	01	GMKF	PAUIRD_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_255803B6	BS_3D1XTG0K	PATSTU	4.33	NA	NA	01	GMKF	PATSTU_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_25EXB29C	BS_8V59CEJJ	PATWPC	10.85	NA	NA	01	GMKF	PATWPC_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_29DZNQYC	BS_3N0ZS3G3	PARXPD	24.86	3	loss	01	GMKF	PARXPD_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_29MQMSCM	BS_YZJ5YQ12	PARYAG	1.84	NA	NA	01	GMKF	PARYAG_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_2ABKFT99	BS_QCDCAX7G	PAUPNR	21.78	NA	NA	01	GMKF	PAUPNR_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_2N95EW0G	BS_9TKGBJH7	PASXIE	548.93	6	gain	01	GMKF	PASXIE_01_Solid Tissue_Primary Tumor	MYCN amp
BS_2N95EW0G	TARGET-30-PASXIE-01A-01R	PASXIE	1258.74	6	gain	01	GMKF	PASXIE_01_Solid Tissue_Primary Tumor	MYCN amp
BS_2NPW3A08	BS_PRF6XPXV	PAVBLT	15.15	3	gain	01	GMKF	PAVBLT_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_2P6MH05V	TARGET-30-PATGLU-01A-01R	PATGLU	50.36	3	gain	01	GMKF	PATGLU_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_2R0QBATZ	BS_94JMQ7MX	PAUKLK	296.15	125	amplification	01	GMKF	PAUKLK_01_Solid Tissue_Primary Tumor	MYCN amp
BS_2SFR8Z1P	BS_8T0AKNMJ	PASVXS	9.01	NA	NA	01	GMKF	PASVXS_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_2X9EVKZ0	BS_6N7RPHX9	PASFKX	392.43	3	loss	01	GMKF	PASFKX_01_Solid Tissue_Primary Tumor	MYCN amp
BS_30NT6PNA	BS_6GSJCDCN	PASIIB	13.32	3	gain	01	GMKF	PASIIB_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_3564XTTK	BS_3CSY3JTN	PASNUI	407.97	647	amplification	01	GMKF	PASNUI_01_Solid Tissue_Primary Tumor	MYCN amp
BS_38SSRZJ1	BS_Y2DSNJ1E	PATLBP	14.18	NA	NA	01	GMKF	PATLBP_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_3AKS23A0	BS_F2F7BXT5	PATLFX	26.59	3	gain	01	GMKF	PATLFX_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_3KPKZVGX	BS_ZKQXXTG9	PAVIZV	10.07	3	gain	01	GMKF	PAVIZV_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_4GHFYCWZ	BS_QM9CBE54	PAVIAZ	1.41	NA	NA	01	GMKF	PAVIAZ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_4J8JK335	BS_H4TFY19Z	PAUJEJ	111.17	5	amplification	01	GMKF	PAUJEJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_4RX1AAVV	BS_S0B4WASX	PARTRP	16.43	NA	NA	01	GMKF	PARTRP_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_4VKRBRJC	BS_F9ZXCH60	PATLSY	3.7	NA	NA	01	GMKF	PATLSY_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_5ACNB1BG	BS_CN3256VE	PAULDT	27.11	3	neutral	01	GMKF	PAULDT_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_5BB8J64W	BS_T7MWWC0A	PAUPWN	28.78	3	gain	01	GMKF	PAUPWN_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_5BFNH9S6	BS_WHX83JW2	PASFWL	34.59	3	loss	01	GMKF	PASFWL_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_5CR48ZM7	BS_TGDZ491N	PAUUWG	0.83	NA	NA	01	GMKF	PAUUWG_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_5DXK26YF	BS_X3F8NMS4	PAUJTY	14.62	NA	NA	01	GMKF	PAUJTY_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_5QFRPR61	BS_FC37XAZK	PAUPMU	3.07	NA	NA	01	GMKF	PAUPMU_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_64P50TAP	BS_CZMY8CVE	PATFIK	41.21	3	gain	01	GMKF	PATFIK_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_69KVWAWK	BS_H5RWQDCJ	PASMUB	10.97	3	gain	01	GMKF	PASMUB_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_6AENZKKA	BS_Z36F6GKX	PATVKN	11.39	NA	NA	01	GMKF	PATVKN_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_6FA0NNF1	BS_S0SM38BZ	PATNXK	23.59	NA	NA	01	GMKF	PATNXK_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_6KH6CXMH	BS_HW9CGZ29	PASLIH	20.29	NA	NA	01	GMKF	PASLIH_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_76SQJSHP	BS_BW9QBKEQ	PATXTF	36.56	5	gain	01	GMKF	PATXTF_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_7BJQNVK8	BS_EMBK3HHP	PAVINE	19.52	3	gain	01	GMKF	PAVINE_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_7HRQNWJY	BS_STTGK8V4	PATWPL	34.48	3	neutral	01	GMKF	PATWPL_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_7MXT22QP	BS_9R8GFR36	PASAGA	11.82	NA	NA	01	GMKF	PASAGA_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_7W42FH5A	BS_M462FWS9	PATBGF	6.68	NA	NA	01	GMKF	PATBGF_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_808H2FQN	BS_ERHKS2Y7	PARUZA	0.49	NA	NA	01	GMKF	PARUZA_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_87J6X9KJ	BS_135GYQQD	PAVNLK	27.75	NA	NA	01	GMKF	PAVNLK_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_8MJNDM75	BS_MBNSCVMH	PAUXGR	6.93	NA	NA	01	GMKF	PAUXGR_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_8S0EDFTP	BS_K9VNW7JD	PASSWW	9.37	NA	NA	01	GMKF	PASSWW_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_8S0EDFTP	TARGET-30-PASSWW-01A-01R	PASSWW	17.69	NA	NA	01	GMKF	PASSWW_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_92YFTG9R	BS_JY850J9G	PARYRJ	26.4	NA	NA	01	GMKF	PARYRJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_95PV1RRY	BS_SZ3EJPGV	PAVKRF	12.8	NA	NA	01	GMKF	PAVKRF_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_9BZBCZHK	BS_VNKT3ZZS	PAUNTY	312.62	NA	NA	01	GMKF	PAUNTY_01_Solid Tissue_Primary Tumor	MYCN amp
BS_9CPZ5R1T	BS_RW0JJ9BQ	PASUMK	0.6	NA	NA	01	GMKF	PASUMK_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_9ND96NYZ	BS_MDEQHB6J	PASUEZ	33.28	3	neutral	01	GMKF	PASUEZ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_9PEJSEZG	BS_AYDD070S	PATPFG	22.7	3	gain	01	GMKF	PATPFG_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_9PRG9CJC	BS_MGHRCZEV	PASUVU	24.63	NA	NA	01	GMKF	PASUVU_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_9ZDR2H7D	BS_XZQE9FBM	PASXSJ	261.14	106	amplification	01	GMKF	PASXSJ_01_Solid Tissue_Primary Tumor	MYCN amp
BS_A527Y2QF	BS_S4WH99C9	PATZRF	235.02	18	amplification	01	GMKF	PATZRF_01_Solid Tissue_Primary Tumor	MYCN amp
BS_A5AQFAFA	BS_QJ3XB7XZ	PATLKI	29.28	3	gain	01	GMKF	PATLKI_01_Solid Tissue_Primary Tumor	MYCN amp
BS_ACCE0MEA	BS_94ZKC2SR	PASPGB	273.35	3	gain	01	GMKF	PASPGB_01_Solid Tissue_Primary Tumor	MYCN amp
BS_ACDQRWMY	BS_MG1N76FY	PATSUL	8.57	NA	NA	01	GMKF	PATSUL_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_AE718N55	BS_ZWRZRC4V	PASLTC	48.71	3	gain	01	GMKF	PASLTC_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_APY3G22J	BS_A70FPYSH	PASWEE	32.65	3	gain	01	GMKF	PASWEE_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_B2RYV4GG	BS_S32M2YTY	PATTHB	25.6	3	gain	01	GMKF	PATTHB_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_B6E0477K	BS_N13KZYRR	PASDYT	17.46	NA	NA	01	GMKF	PASDYT_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_BJCTR4C8	BS_GB1XPW06	PAUSJB	8.68	NA	NA	01	GMKF	PAUSJB_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_BPXHZ3Y0	BS_5W25GMQ1	PATMDE	2.09	NA	NA	01	GMKF	PATMDE_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_BTRGQHM4	BS_HHNQ3N2V	PAULZB	23.37	3	gain	01	GMKF	PAULZB_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_BVAVPKKN	BS_5Y98E084	PAUYFR	11.97	NA	NA	01	GMKF	PAUYFR_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_C3KT9THS	BS_8EX2H96N	PASTWY	42.87	NA	NA	01	GMKF	PASTWY_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_C8T56CWR	BS_DBXCETW2	PARWEV	33.86	NA	NA	01	GMKF	PARWEV_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_C9YD10Y4	BS_EXEE6TDK	PASSMV	7.74	NA	NA	01	GMKF	PASSMV_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_CD6KRB1K	BS_GWN2F333	PASRRY	25.98	3	gain	01	GMKF	PASRRY_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_CKVK1AYV	BS_CZ7DWCPE	PASKZT	2.05	NA	NA	01	GMKF	PASKZT_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_CWPHVM94	BS_48YZKWC2	PAUYJS	32.85	4	gain	01	GMKF	PAUYJS_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_DFJYRYV1	BS_WHBM0N3Y	PASJTA	19.87	3	gain	01	GMKF	PASJTA_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_DGV11G69	BS_RZEEJETF	PASZTC	19.89	3	gain	01	GMKF	PASZTC_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_DWYR5CTE	BS_W5X4568N	PASCWD	310.39	132	amplification	01	GMKF	PASCWD_01_Solid Tissue_Primary Tumor	MYCN amp
BS_DZ998H9P	BS_BBD7XS5N	PATDCJ	13.3	3	gain	01	GMKF	PATDCJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_E4N511ZX	BS_E359X3QV	PATUBI	26.85	NA	NA	01	GMKF	PATUBI_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_E9YW2KHS	BS_VR7XMQZ3	PAUNZM	26.7	3	gain	01	GMKF	PAUNZM_01_Solid Tissue_Primary Tumor	NA
BS_EDGSP4V6	BS_8GD69HHF	PATVHJ	16.33	NA	NA	01	GMKF	PATVHJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_F6MNG2S0	BS_BG0ZDND2	PARZBH	22.7	NA	NA	01	GMKF	PARZBH_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_F92J3KBA	BS_JWXQFZY9	PATCVK	15.78	NA	NA	01	GMKF	PATCVK_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_FAEHNS3Q	BS_4JVC08W2	PASUCU	26.41	3	gain	01	GMKF	PASUCU_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_FJP95JXF	BS_ZFJS669M	PAUJRW	352.32	3	gain	01	GMKF	PAUJRW_01_Solid Tissue_Primary Tumor	MYCN amp
BS_FR9R7VFY	BS_YMWFA93F	PAUCIK	12.05	NA	NA	01	GMKF	PAUCIK_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_FXG6F3NN	BS_WKC3GR0D	PATSNC	8.33	NA	NA	01	GMKF	PATSNC_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_G4W213NW	BS_DHXNWXP6	PATTNX	36.26	3	gain	01	GMKF	PATTNX_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_GAA781GQ	BS_MH01GQ2B	PATNXJ	28.29	NA	NA	01	GMKF	PATNXJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_GBS4JMAZ	BS_NKGRBE18	PATTPC	393.89	244	amplification	01	GMKF	PATTPC_01_Solid Tissue_Primary Tumor	MYCN amp
BS_GFN4FETJ	BS_2480EHNY	PATIIT	42.43	NA	NA	01	GMKF	PATIIT_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_GNETMRJF	BS_KG9X0NFD	PAVINT	8.91	3	loss	01	GMKF	PAVINT_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_H0MVFRCE	BS_NZDEF29S	PAVALS	30.63	NA	NA	01	GMKF	PAVALS_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_HCWEF4QN	BS_Z3BZ01S1	PATBFN	33.83	NA	NA	01	GMKF	PATBFN_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_HQC1EKZ8	BS_0JBZPAGN	PAUAEE	31.89	3	loss	01	GMKF	PAUAEE_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_HYX0M8VM	BS_REGK1PS6	PASCGM	5.56	3	neutral	01	GMKF	PASCGM_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_HZKJMB0D	BS_YA56YE71	PATWED	82.09	29	amplification	01	GMKF	PATWED_01_Solid Tissue_Primary Tumor	MYCN amp
BS_J3707KE2	BS_28ZRHXX8	PASAVJ	21.16	NA	NA	01	GMKF	PASAVJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_J6FPW4H0	BS_FJAQ3KAX	PAVFNX	28.13	NA	NA	01	GMKF	PAVFNX_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_JGVTE14P	BS_15ED4VDX	PASBDN	31.15	3	gain	01	GMKF	PASBDN_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_JQ0XD1K9	BS_EE5Z0Z4J	PASKFM	50.58	NA	NA	01	GMKF	PASKFM_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_JTP91S1A	BS_2RFA5NWH	PAUWBU	24.9	3	gain	01	GMKF	PAUWBU_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_JV1GTZ1Q	BS_82Q78622	PAVGYW	32.44	3	gain	01	GMKF	PAVGYW_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_JZFMHGNX	BS_ETC8R0TD	PATJDG	1.7	NA	NA	01	GMKF	PATJDG_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_K2K5YSDS	BS_S5KDWVEA	PARUTJ	0.41	NA	NA	01	GMKF	PARUTJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_K5DHTP34	BS_3GRJH3PS	PATETW	17.35	NA	NA	01	GMKF	PATETW_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_K62HBS01	BS_WFCVBVDS	PATSRY	29.52	3	loss	01	GMKF	PATSRY_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_KE5D12KG	BS_W3ZSVEVP	PASFEU	1.62	NA	NA	01	GMKF	PASFEU_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_KTHF096D	BS_HEJAPS03	PAUCNL	22.84	NA	NA	01	GMKF	PAUCNL_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_M7D3Q30Z	BS_XME1VS17	PAUVPT	9.42	NA	NA	01	GMKF	PAUVPT_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_MCCJ3EMF	BS_Z0MTZA9K	PASFEV	32.76	3	neutral	01	GMKF	PASFEV_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_MJ2H7ZT3	BS_59ZF7365	PASMGS	28.29	3	loss	01	GMKF	PASMGS_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_MMBWD5VD	BS_KF4AR0FG	PAURJG	25.32	NA	NA	01	GMKF	PAURJG_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_MW0JYGG1	BS_6DXDS5EE	PAVHGP	22.71	NA	NA	01	GMKF	PAVHGP_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_NK1FJNRG	BS_XHSRBERM	PATNUK	11.42	NA	NA	01	GMKF	PATNUK_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_NNH2A86D	BS_10MQQC5C	PATUPN	13.36	NA	NA	01	GMKF	PATUPN_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_NQN1P6QY	BS_J9EH31NM	PAUGVZ	15.43	NA	NA	01	GMKF	PAUGVZ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_NV00B2Y5	BS_63ACHY8K	PAUKYI	1.68	NA	NA	01	GMKF	PAUKYI_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_NV9ZB445	BS_VV8GRGZ6	PAUHXD	22.9	NA	NA	01	GMKF	PAUHXD_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_NVJJJ7MT	BS_WKPG4MH1	PASNHY	41.56	3	gain	01	GMKF	PASNHY_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_NX91DYXQ	BS_MEN59ZX5	PAVCLX	45.57	3	loss	01	GMKF	PAVCLX_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_P0BHM8S1	BS_CCV91DR0	PAUMJN	66.35	59	amplification	01	GMKF	PAUMJN_01_Solid Tissue_Primary Tumor	MYCN amp
BS_P5VHEN5Q	BS_R232Y3SW	PAVLFB	48.11	NA	NA	01	GMKF	PAVLFB_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_PGBR1H2A	BS_SM1QE9FJ	PAUCRL	10.42	NA	NA	01	GMKF	PAUCRL_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_PKHXM1NB	BS_XJDB3R9K	PATAAV	8.73	3	gain	01	GMKF	PATAAV_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_PNF2SHN9	BS_8EG9GQZS	PAVBLZ	26.37	NA	NA	01	GMKF	PAVBLZ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_PQFKEKEW	BS_WR5VE59B	PASFCG	24.8	NA	NA	01	GMKF	PASFCG_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_PS8TB6Z0	BS_HA1N9VCX	PASTZR	23.06	NA	NA	01	GMKF	PASTZR_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_QCP0VAZ7	BS_6Y5F3QGV	PASREY	11.05	3	neutral	01	GMKF	PASREY_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_QDMDQ3E3	BS_T4KS08ND	PASVYV	32.32	3	gain	01	GMKF	PASVYV_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_QDRHQSPZ	BS_6WBAV14H	PASKIS	334.3	3	gain	01	GMKF	PASKIS_01_Solid Tissue_Primary Tumor	MYCN amp
BS_QKTJ4QY9	BS_A2HY1DZA	PASGGD	13.74	NA	NA	01	GMKF	PASGGD_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_QWX24M4X	BS_5Y7PNW71	PAVKZC	1.65	NA	NA	01	GMKF	PAVKZC_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_QZAV7XVF	BS_NN42N0XB	PATSUB	24.04	3	gain	01	GMKF	PATSUB_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_R0WH31Q0	BS_HEKMP7BH	PATNWM	22.37	NA	NA	01	GMKF	PATNWM_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_R13WNSAR	BS_GMH5C45K	PASWXG	379.57	54	amplification	01	GMKF	PASWXG_01_Solid Tissue_Primary Tumor	MYCN amp
BS_R66Z3ENM	BS_KBXSSXWF	PATWIL	19.1	NA	NA	01	GMKF	PATWIL_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_RA5HNMDP	BS_0SC4QNTM	PASMET	86.26	46	amplification	01	GMKF	PASMET_01_Solid Tissue_Primary Tumor	MYCN amp
BS_RFEDCJTP	BS_WKVJJF3F	PAUMFN	33.64	3	gain	01	GMKF	PAUMFN_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_RQZZ6T97	BS_S01DMJ5X	PASTRD	3.16	NA	NA	01	GMKF	PASTRD_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_RR3T675W	BS_323GG6M7	PAVAEE	21.04	3	loss	01	GMKF	PAVAEE_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_S4R97RNZ	BS_KYGRX01W	PATNVA	12.14	NA	NA	01	GMKF	PATNVA_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_S8Q6R8MX	BS_70H191SN	PAVJEG	5.13	NA	NA	01	GMKF	PAVJEG_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_SMJRCVQB	BS_0D3SCV7P	PATXKN	9.08	3	gain	01	GMKF	PATXKN_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_SPGHWHXY	BS_CD6WEHG9	PASXWF	2.17	NA	NA	01	GMKF	PASXWF_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_SSHQFYA8	BS_EF8F5GH8	PASBHS	23.15	3	gain	01	GMKF	PASBHS_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_SY6CCX4G	BS_19PXZ71B	PASIUJ	149.73	33	amplification	01	GMKF	PASIUJ_01_Solid Tissue_Primary Tumor	MYCN amp
BS_SYSZCYYZ	BS_97SKFHM4	PASCDX	181.39	222	amplification	01	GMKF	PASCDX_01_Solid Tissue_Primary Tumor	MYCN amp
BS_T5BAS1JN	BS_8MYS5HP4	PAUGJI	266.48	68	amplification	01	GMKF	PAUGJI_01_Solid Tissue_Primary Tumor	MYCN amp
BS_T9KJYH7M	BS_8NQWYZHR	PATPPY	20.82	NA	NA	01	GMKF	PATPPY_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_T9VPRPVA	BS_3KGHX57D	PASFXC	21.59	3	gain	01	GMKF	PASFXC_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_TS07B3TC	BS_5Z1QJPG6	PASRTR	58.98	3	gain	01	GMKF	PASRTR_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_TT4PHFV7	BS_3CTRC269	PASWMY	13	NA	NA	01	GMKF	PASWMY_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_TWN989ZD	BS_YF5NCTGA	PATDKL	3.77	NA	NA	01	GMKF	PATDKL_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_V4VGG98Y	BS_EZRVK9ZQ	PASXHE	33.44	3	gain	01	GMKF	PASXHE_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_V4VGG98Y	TARGET-30-PASXHE-01A-01R	PASXHE	74.93	3	gain	01	GMKF	PASXHE_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_V7B79J5R	BS_9C595Y9M	PASLPG	8.53	NA	NA	01	GMKF	PASLPG_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_VE90VKZY	BS_591ZWG14	PAUVML	3.96	NA	NA	01	GMKF	PAUVML_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_VKK21QBZ	BS_JBKQ59CW	PATGIW	6.43	NA	NA	01	GMKF	PATGIW_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_W09W6AAS	BS_FE3BY6DT	PATBCM	5.2	NA	NA	01	GMKF	PATBCM_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_W22EEJCZ	BS_DYHEFXJC	PASFIC	13.49	NA	NA	01	GMKF	PASFIC_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_W22EEJCZ	TARGET-30-PASFIC-01A-01R	PASFIC	33.72	NA	NA	01	GMKF	PASFIC_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_W41Y820G	BS_QS2NKZW3	PASKRS	11.07	3	gain	01	GMKF	PASKRS_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_WBTZK7A2	BS_HBMHZEGZ	PAVJEV	14.22	NA	NA	01	GMKF	PAVJEV_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_WBZBDN0A	BS_6YYC47K2	PAUEXM	40.38	4	gain	01	GMKF	PAUEXM_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_WCEHT7D0	BS_NR090DDV	PATIRK	6.42	NA	NA	01	GMKF	PATIRK_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_WFZG82XZ	BS_XFFQR05Z	PATEEE	8.55	NA	NA	01	GMKF	PATEEE_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_WRZATZQF	BS_JFJYEHFM	PATLFF	18.12	3	gain	01	GMKF	PATLFF_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_X2D8S1HY	BS_8VPBB5C2	PASEWZ	36.38	3	gain	01	GMKF	PASEWZ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_X3AFTRNM	BS_DERH44Z2	PATSIJ	19.48	NA	NA	01	GMKF	PATSIJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_X8H38ZNB	BS_KV05J5BX	PAVHEU	6.12	NA	NA	01	GMKF	PAVHEU_01_Solid Tissue_Primary Tumor	MYCN non-amp
BS_XA3KEKC6	BS_MAJ800Q0	PASDDP	19.57	3	loss	01	GMKF	PASDDP_01_Solid Tissue_Primary Tumor	MYCN non-amp
